Community,General habitat,Description,Consumer,Resource,D,Cmass,Rmass,Log10Cmass,Log10Rmass,Log10CRBR,Source
Broadstone stream,Aquatic (stream),Spring-fed acidic headwater stream  Sussex  UK,Siphonoperla torrentium,Corynoneura lobata,2,0.000000326,3.54E-09,-6.48696095,-8.450677882,-1.963716931,{Woodward  2005 #5753;Brose  2005 #2437}
Broadstone stream,Aquatic (stream),Spring-fed acidic headwater stream  Sussex  UK,Trissopelopia longimana,Helodidae sp,2,3.55E-08,0.00000183,-7.44938768,-5.738381512,1.711006168,{Woodward  2005 #5753;Brose  2005 #2437}
Broadstone stream,Aquatic (stream),Spring-fed acidic headwater stream  Sussex  UK,Trissopelopia longimana,Oligochaete spp.,2,3.55E-08,0.000000608,-7.44938768,-6.216047137,1.233340543,{Woodward  2005 #5753;Brose  2005 #2437}
Broadstone stream,Aquatic (stream),Spring-fed acidic headwater stream  Sussex  UK,Trissopelopia longimana,Niphargus aquilex,2,3.55E-08,0.00000038,-7.44938768,-6.420063284,1.029324396,{Woodward  2005 #5753;Brose  2005 #2437}
Broadstone stream,Aquatic (stream),Spring-fed acidic headwater stream  Sussex  UK,Trissopelopia longimana,Leuctra hippopus,2,3.55E-08,0.000000215,-7.44938768,-6.667478729,0.781908951,{Woodward  2005 #5753;Brose  2005 #2437}
Broadstone stream,Aquatic (stream),Spring-fed acidic headwater stream  Sussex  UK,Trissopelopia longimana,Prodiames olivacea,2,3.55E-08,0.000000173,-7.44938768,-6.762574402,0.686813278,{Woodward  2005 #5753;Brose  2005 #2437}
Broadstone stream,Aquatic (stream),Spring-fed acidic headwater stream  Sussex  UK,Trissopelopia longimana,Nemurella pictetii,2,3.55E-08,0.000000102,-7.44938768,-6.991915327,0.457472354,{Woodward  2005 #5753;Brose  2005 #2437}
Broadstone stream,Aquatic (stream),Spring-fed acidic headwater stream  Sussex  UK,Trissopelopia longimana,Simulium sp,2,3.55E-08,4.74E-08,-7.44938768,-7.324125465,0.125262216,{Woodward  2005 #5753;Brose  2005 #2437}
Broadstone stream,Aquatic (stream),Spring-fed acidic headwater stream  Sussex  UK,Trissopelopia longimana,Leuctra nigra,2,3.55E-08,4.17E-08,-7.44938768,-7.38030784,0.069079841,{Woodward  2005 #5753;Brose  2005 #2437}
Broadstone stream,Aquatic (stream),Spring-fed acidic headwater stream  Sussex  UK,Trissopelopia longimana,Brillia modesta,2,3.55E-08,1.31E-08,-7.44938768,-7.884156596,-0.434768916,{Woodward  2005 #5753;Brose  2005 #2437}
Broadstone stream,Aquatic (stream),Spring-fed acidic headwater stream  Sussex  UK,Trissopelopia longimana,Zavrelimyia barbatipes,2,3.55E-08,8.63E-09,-7.44938768,-8.06374822,-0.61436054,{Woodward  2005 #5753;Brose  2005 #2437}
Broadstone stream,Aquatic (stream),Spring-fed acidic headwater stream  Sussex  UK,Trissopelopia longimana,Heterotrissocladius marcidus,2,3.55E-08,5.71E-09,-7.44938768,-8.243297726,-0.793910046,{Woodward  2005 #5753;Brose  2005 #2437}
Broadstone stream,Aquatic (stream),Spring-fed acidic headwater stream  Sussex  UK,Trissopelopia longimana,Polypedilum albicorne,2,3.55E-08,5.09E-09,-7.44938768,-8.293507529,-0.844119849,{Woodward  2005 #5753;Brose  2005 #2437}
Broadstone stream,Aquatic (stream),Spring-fed acidic headwater stream  Sussex  UK,Trissopelopia longimana,Micropsectra bidentata,2,3.55E-08,3.80E-09,-7.44938768,-8.420247262,-0.970859582,{Woodward  2005 #5753;Brose  2005 #2437}
Broadstone stream,Aquatic (stream),Spring-fed acidic headwater stream  Sussex  UK,Trissopelopia longimana,Corynoneura lobata,2,3.55E-08,3.54E-09,-7.44938768,-8.450677882,-1.001290202,{Woodward  2005 #5753;Brose  2005 #2437}
Broadstone stream,Aquatic (stream),Spring-fed acidic headwater stream  Sussex  UK,Zavrelimyia barbatipes,Oligochaete spp.,2,8.63E-09,0.000000608,-8.06374822,-6.216047137,1.847701083,{Woodward  2005 #5753;Brose  2005 #2437}
Broadstone stream,Aquatic (stream),Spring-fed acidic headwater stream  Sussex  UK,Zavrelimyia barbatipes,Prodiames olivacea,2,8.63E-09,0.000000173,-8.06374822,-6.762574402,1.301173818,{Woodward  2005 #5753;Brose  2005 #2437}
Broadstone stream,Aquatic (stream),Spring-fed acidic headwater stream  Sussex  UK,Zavrelimyia barbatipes,Nemurella pictetii,2,8.63E-09,0.000000102,-8.06374822,-6.991915327,1.071832894,{Woodward  2005 #5753;Brose  2005 #2437}
Broadstone stream,Aquatic (stream),Spring-fed acidic headwater stream  Sussex  UK,Zavrelimyia barbatipes,Simulium sp,2,8.63E-09,4.74E-08,-8.06374822,-7.324125465,0.739622756,{Woodward  2005 #5753;Brose  2005 #2437}
Broadstone stream,Aquatic (stream),Spring-fed acidic headwater stream  Sussex  UK,Zavrelimyia barbatipes,Leuctra nigra,2,8.63E-09,4.17E-08,-8.06374822,-7.38030784,0.683440381,{Woodward  2005 #5753;Brose  2005 #2437}
Broadstone stream,Aquatic (stream),Spring-fed acidic headwater stream  Sussex  UK,Zavrelimyia barbatipes,Paraleptophlebia submarginata,2,8.63E-09,2.43E-08,-8.06374822,-7.613804344,0.449943876,{Woodward  2005 #5753;Brose  2005 #2437}
Broadstone stream,Aquatic (stream),Spring-fed acidic headwater stream  Sussex  UK,Zavrelimyia barbatipes,Brillia modesta,2,8.63E-09,1.31E-08,-8.06374822,-7.884156596,0.179591624,{Woodward  2005 #5753;Brose  2005 #2437}
Broadstone stream,Aquatic (stream),Spring-fed acidic headwater stream  Sussex  UK,Zavrelimyia barbatipes,Heterotrissocladius marcidus,2,8.63E-09,5.71E-09,-8.06374822,-8.243297726,-0.179549506,{Woodward  2005 #5753;Brose  2005 #2437}
Broadstone stream,Aquatic (stream),Spring-fed acidic headwater stream  Sussex  UK,Zavrelimyia barbatipes,Polypedilum albicorne,2,8.63E-09,5.09E-09,-8.06374822,-8.293507529,-0.229759309,{Woodward  2005 #5753;Brose  2005 #2437}
Broadstone stream,Aquatic (stream),Spring-fed acidic headwater stream  Sussex  UK,Zavrelimyia barbatipes,Micropsectra bidentata,2,8.63E-09,3.80E-09,-8.06374822,-8.420247262,-0.356499042,{Woodward  2005 #5753;Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Abyssocucumis liouvillei,Phytoplankton,3,0.007676347,1.37E-09,-2.114845402,-8.863279433,-6.748434031,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Abyssorchomene nodimanus,Holothuria,2,0.0000216,0.023156042,-4.665546249,-1.635335671,3.030210577,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Abyssorchomene plebs,Euphausia superba,2,0.0000346,0.000195896,-4.460923901,-3.707974432,0.752949469,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Abyssorchomene rossi,Copepoda,3,0.0000928,0.00000181,-4.032452024,-5.742321425,-1.709869401,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Acodontaster conspicuus,Homaxinella balfourensis,2,0.003102436,0.061071948,-2.508297169,-1.214158227,1.294138942,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Acodontaster conspicuus,Rossella racovitzae,2,0.003102436,0.797773947,-2.508297169,-0.098120151,2.410177018,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Acodontaster conspicuus,Scolymastra joubini,2,0.003102436,8.8,-2.508297169,0.944482672,3.452779841,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Acodontaster conspicuus,Tetilla leptoderma,2,0.003102436,0.562264868,-2.508297169,-0.250059052,2.258238117,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Acodontaster conspicuus,Haliclona dancoi,2,0.003102436,0.129772079,-2.508297169,-0.886818738,1.621478431,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Acodontaster conspicuus,Mycale (Oxymycale) acerata,2,0.003102436,0.258055336,-2.508297169,-0.588287156,1.920010013,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Acodontaster conspicuus,Kirkpatrickia variolosa,2,0.003102436,0.797773947,-2.508297169,-0.098120151,2.410177018,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Aethotaxis mitopteryx,Cumacea,3,0.048569318,0.0000074,-1.313637995,-5.13076828,-3.817130286,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Aethotaxis mitopteryx,Copepoda,3,0.048569318,0.00000181,-1.313637995,-5.742321425,-4.42868343,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Alacia belgicae,Phytoplankton,3,0.000000252,1.37E-09,-6.598599459,-8.863279433,-2.264679974,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Alacia hettacra,Phytoplankton,3,0.000000252,1.37E-09,-6.598599459,-8.863279433,-2.264679974,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Alcyonidium sp.,Nanoplankton,3,0.00000973,1.08E-11,-5.01188716,-10.96657624,-5.954689085,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Alcyonium antarcticum,Phytoplankton,3,0.00000249,1.37E-09,-5.603800653,-8.863279433,-3.25947878,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Alluroteuthis antarcticus,Euphausia superba,3,0.01,0.000195896,-2,-3.707974432,-1.707974432,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Alluroteuthis antarcticus,Pleuragramma antarcticum,3,0.01,0.30061572,-2,-0.521988313,1.478011687,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Alluroteuthis antarcticus,Psychroteuthis glacialis,3,0.01,0.46656,-2,-0.331092498,1.668907502,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Amauropis rossiana,Philobrya sublaevis,2,0.000272943,0.0000608,-3.563928039,-4.216096421,-0.652168381,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Amauropis rossiana,Trophon longistaffi,2,0.000272943,0.00000761,-3.563928039,-5.118615343,-1.554687304,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Amauropis rossiana,Cyclocardia astartoides,2,0.000272943,0.000000915,-3.563928039,-6.038578906,-2.474650867,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Amauropis rossiana,Euphausia superba,3,0.000272943,0.000195896,-3.563928039,-3.707974432,-0.144046392,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Antarctomysis maxima,Zooplankton,3,0.000367046,0.000000168,-3.435279504,-6.774690718,-3.339411214,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Anthomastus bathyproctus,Salpa thompsoni,3,0.0000456,0.0000775,-4.341035157,-4.110698297,0.23033686,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Anthometra adriani,Phytoplankton,3,0.061071948,1.37E-09,-1.214158227,-8.863279433,-7.649121206,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Aplidium vastum,Nanoplankton,3,0.004486769,1.08E-11,-2.348066289,-10.96657624,-8.618509955,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Aplidium vastum,Bacteria,3,0.004486769,2.81E-10,-2.348066289,-9.55129368,-7.203227391,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Aporocidaris milleri,Foraminifera,3,0.00260555,5.65E-10,-2.584100588,-9.247951552,-6.663850964,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Aptenodytes forsteri,Euphausia superba,3,10.83818403,0.000195896,1.034956521,-3.707974432,-4.742930953,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Aptenodytes forsteri,Thysanoessa macrura,3,10.83818403,0.0000158,1.034956521,-4.801342913,-5.836299434,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Aptenodytes forsteri,Electrona antarctica,3,10.83818403,0.039058671,1.034956521,-1.408282538,-2.443239059,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Aptenodytes forsteri,Gymnoscopelus braueri,3,10.83818403,0.026143102,1.034956521,-1.582642883,-2.617599404,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Aptenodytes forsteri,Gymnoscopelus opisthopterus,3,10.83818403,0.035687446,1.034956521,-1.447484532,-2.482441053,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Aptenodytes forsteri,Notolepis coatsi,3,10.83818403,0.003145112,1.034956521,-2.502363884,-3.537320405,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Aptenodytes forsteri,Protomyctophum bolini,3,10.83818403,0.005580779,1.034956521,-2.253305175,-3.288261696,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Aptenodytes forsteri,Galitheutis glacialis,3,10.83818403,1.25,1.034956521,0.096910013,-0.938046508,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Aptenodytes forsteri,Gonatus antarcticus,3,10.83818403,0.52734375,1.034956521,-0.277906197,-1.312862718,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Aptenodytes forsteri,Kondakovia longimama,3,10.83818403,0.17576,1.034956521,-0.755079956,-1.790036477,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Aptenodytes forsteri,Psychroteuthis glacialis,3,10.83818403,0.46656,1.034956521,-0.331092498,-1.366049019,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Arctocephalus gazella,Euphausiacea,3,220.4533614,0.0000158,2.343316725,-4.801342913,-7.144659638,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Arctocephalus gazella,Myctophidae,3,220.4533614,0.019670903,2.343316725,-1.706175703,-4.049492428,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Arctocephalus gazella,Nototheniidae,3,220.4533614,1.071915071,2.343316725,0.030160377,-2.313156348,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Arctocephalus gazella,Dissostichus mawsoni,3,220.4533614,24.25465588,2.343316725,1.384795117,-0.958521608,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Arctocephalus gazella,Pygoscelis adeliae,3,220.4533614,0.880239589,2.343316725,-0.055399103,-2.398715828,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Arctocephalus gazella,Electrona antarctica,3,220.4533614,0.039058671,2.343316725,-1.408282538,-3.751599263,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Arctocephalus gazella,Gymnoscopelus nicholsi,3,220.4533614,0.114977795,2.343316725,-0.939386024,-3.28270275,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Arctocephalus gazella,Gymnoscopelus braueri,3,220.4533614,0.026143102,2.343316725,-1.582642883,-3.925959608,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Arctocephalus gazella,Pleuragramma antarcticum,3,220.4533614,0.30061572,2.343316725,-0.521988313,-2.865305038,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Arctocephalus gazella,Protomyctophum bolini,3,220.4533614,0.005580779,2.343316725,-2.253305175,-4.5966219,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Arctocephalus gazella,Trematomus eulepidotus,3,220.4533614,0.480294363,2.343316725,-0.31849251,-2.661809236,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Arctocephalus gazella,Chaenodraco wilsoni,3,220.4533614,0.213917956,2.343316725,-0.66975276,-3.013069485,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Arctocephalus gazella,Chionodraco,3,220.4533614,0.366362268,2.343316725,-0.436089261,-2.779405986,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Artedidraco loennbergi,Tanaidacea,2,0.016600163,0.000146501,-1.779887648,-3.834159411,-2.054271763,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Artedidraco loennbergi,Cumacea,2,0.016600163,0.0000074,-1.779887648,-5.13076828,-3.350880633,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Artedidraco loennbergi,Copepoda,2,0.016600163,0.00000181,-1.779887648,-5.742321425,-3.962433778,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Artedidraco orianae,Epimeria macrodonta,2,0.095476001,0.0000701,-1.02010578,-4.154281982,-3.134176202,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Artedidraco orianae,Epimeria robusta,2,0.095476001,0.0000928,-1.02010578,-4.032452024,-3.012346244,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Artedidraco orianae,Iphimediella cyclogena,2,0.095476001,0.0000507,-1.02010578,-4.294992041,-3.274886261,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Artedidraco orianae,Liljeborgia georgiana,2,0.095476001,0.0000406,-1.02010578,-4.391473966,-3.371368187,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Artedidraco orianae,Cyllopus lucasii,2,0.095476001,0.0000264,-1.02010578,-4.578396073,-3.558290293,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Artedidraco orianae,Copepoda,2,0.095476001,0.00000181,-1.02010578,-5.742321425,-4.722215645,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Artedidraco orianae,Natatolana obtusata,2,0.095476001,0.00000505,-1.02010578,-5.296708622,-4.276602842,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Artedidraco orianae,Gnathia calva,3,0.095476001,0.00000316,-1.02010578,-5.500312917,-4.480207138,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Artedidraco orianae,Euphausiacea,3,0.095476001,0.0000158,-1.02010578,-4.801342913,-3.781237133,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Artedidraco orianae,Ostracods,2,0.095476001,0.000000252,-1.02010578,-6.598599459,-5.57849368,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Artedidraco orianae,Pantopoda,2,0.095476001,0.000445221,-1.02010578,-3.351424359,-2.33131858,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Artedidraco orianae,Eunoe spica,2,0.095476001,0.0000954,-1.02010578,-4.020451625,-3.000345846,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Artedidraco skottsbergi,Cumacea,2,0.037306621,0.0000074,-1.428214085,-5.13076828,-3.702554195,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Artedidraco skottsbergi,Ostracods,2,0.037306621,0.000000252,-1.428214085,-6.598599459,-5.170385374,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Ascidia challengeri,Nanoplankton,3,0.000324362,1.08E-11,-3.48897003,-10.96657624,-7.477606214,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Ascidia challengeri,Bacteria,3,0.000324362,2.81E-10,-3.48897003,-9.55129368,-6.06232365,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Astrochlamys bruneus,Zooplankton,3,0.001673076,0.000000168,-2.776484331,-6.774690718,-3.998206388,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Astrochlamys bruneus,Euchaeta antarctica,2,0.001673076,0.00000198,-2.776484331,-5.70333481,-2.926850479,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Astrotoma agassizii,Silicioflagellates,2,0.003805497,1.51E-10,-2.419588616,-9.821023053,-7.401434437,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Astrotoma agassizii,Flagellate,3,0.003805497,2.54E-11,-2.419588616,-10.59516628,-8.175577667,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Astrotoma agassizii,Foraminifera,3,0.003805497,5.65E-10,-2.419588616,-9.247951552,-6.828362936,{Brose  2005 #2437}
Eastern Weddell Sea,Aquatic (marine),Antarctic shelf,Astrotoma agassizii,Ostracods,2,0.003805497,0.000000252,-2.419588616,-6.598599459,-4.179010843,{Brose  2005 #2437}
